ms_uniprot_ac	id	ms_unique_pep	ms_spectral_counts	names	lengths	uniprot_id	Mass
P08238	FU000455		3	sp|P08238|HS90B_HUMAN	724	HS90B_HUMAN	79640
P08238	FU000405		1	sp|P08238|HS90B_HUMAN	724	HS90B_HUMAN	79640
P08238	FU000411		2	sp|P08238|HS90B_HUMAN	724	HS90B_HUMAN	79640
P08238	FU000443		1	sp|P08238|HS90B_HUMAN	724	HS90B_HUMAN	79640
P08238	FU000453		1	sp|P08238|HS90B_HUMAN	724	HS90B_HUMAN	79640
P08238	FU000385		5	sp|P08238|HS90B_HUMAN	724	HS90B_HUMAN	79640
P08238	FU000387		1	sp|P08238|HS90B_HUMAN	724	HS90B_HUMAN	79640
P08238	FU000435		1	sp|P08238|HS90B_HUMAN	724	HS90B_HUMAN	79640
P08238	FU000447		1	sp|P08238|HS90B_HUMAN	724	HS90B_HUMAN	79640
P08579	FU000393		2	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000395		2	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000423		4	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000425		4	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000437		3	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000451		3	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000401		1	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000413		3	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000439		2	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000449		1	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000399		4	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000417		1	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000419		1	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000445		3	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000455		3	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000405		1	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000443		3	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08579	FU000453		1	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
P08621	FU000393		2	sp|P08621|RU17_HUMAN	437	RU17_HUMAN	48070
P08621	FU000395		1	sp|P08621|RU17_HUMAN	437	RU17_HUMAN	48070
P08621	FU000423		2	sp|P08621|RU17_HUMAN	437	RU17_HUMAN	48070
P08621	FU000425		2	sp|P08621|RU17_HUMAN	437	RU17_HUMAN	48070
P08621	FU000437		1	sp|P08621|RU17_HUMAN	437	RU17_HUMAN	48070
P08621	FU000451		1	sp|P08621|RU17_HUMAN	437	RU17_HUMAN	48070
P08621	FU000413		2	sp|P08621|RU17_HUMAN	437	RU17_HUMAN	48070
P08621	FU000439		2	sp|P08621|RU17_HUMAN	437	RU17_HUMAN	48070
P08621	FU000449		2	sp|P08621|RU17_HUMAN	437	RU17_HUMAN	48070
P08621	FU000443		2	sp|P08621|RU17_HUMAN	437	RU17_HUMAN	48070
P08621	FU000453		2	sp|P08621|RU17_HUMAN	437	RU17_HUMAN	48070
P08708	FU000393		20	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000395		18	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000423		11	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000425		16	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000437		19	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000451		17	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000389		1	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000391		2	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000427		3	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000429		5	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000441		2	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000457		6	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000401		3	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000403		4	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000413		9	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000415		6	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000439		9	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000449		4	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000397		11	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000399		11	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000417		11	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000419		13	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000445		9	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000455		15	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000405		1	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000407		3	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000409		1	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000411		2	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000443		9	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000453		9	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000385		3	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000387		1	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000431		4	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000433		3	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000435		2	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08708	FU000447		2	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
P08865	FU000393		14	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000395		17	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000423		13	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000425		17	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000437		11	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000451		10	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000389		9	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000391		8	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000427		7	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000429		5	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000441		4	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000457		8	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000401		8	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000403		8	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000413		6	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000415		7	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000439		5	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000449		5	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000397		8	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000399		8	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000417		7	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000419		8	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000445		9	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000455		6	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000405		11	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000407		9	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000409		8	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000411		10	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000443		4	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000453		5	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000385		7	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000387		12	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000431		10	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000433		8	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000435		5	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P08865	FU000447		5	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
P09234	FU000393		2	sp|P09234|RU1C_HUMAN	159	RU1C_HUMAN	17490
P09234	FU000425		2	sp|P09234|RU1C_HUMAN	159	RU1C_HUMAN	17490
P09234	FU000437		2	sp|P09234|RU1C_HUMAN	159	RU1C_HUMAN	17490
P09234	FU000451		1	sp|P09234|RU1C_HUMAN	159	RU1C_HUMAN	17490
P09234	FU000389		1	sp|P09234|RU1C_HUMAN	159	RU1C_HUMAN	17490
P09234	FU000403		1	sp|P09234|RU1C_HUMAN	159	RU1C_HUMAN	17490
P09234	FU000415		1	sp|P09234|RU1C_HUMAN	159	RU1C_HUMAN	17490
P09234	FU000419		1	sp|P09234|RU1C_HUMAN	159	RU1C_HUMAN	17490
P09234	FU000445		2	sp|P09234|RU1C_HUMAN	159	RU1C_HUMAN	17490
P09234	FU000455		2	sp|P09234|RU1C_HUMAN	159	RU1C_HUMAN	17490
P09234	FU000411		1	sp|P09234|RU1C_HUMAN	159	RU1C_HUMAN	17490
P09429	FU000393		14	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000395		9	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000423		14	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000425		30	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000437		12	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000451		10	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000389		4	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000391		4	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000427		5	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000429		7	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000441		10	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000457		27	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000401		16	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000403		10	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000413		39	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000415		12	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000439		39	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000449		22	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000397		6	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000399		4	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000417		3	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000419		11	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000445		9	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000455		8	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000405		6	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000407		12	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000409		5	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000411		10	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000443		43	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000453		37	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000385		6	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000387		5	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000431		15	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000433		18	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000435		16	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09429	FU000447		14	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
P09622	FU000391		1	sp|P09622|DLDH_HUMAN	509	DLDH_HUMAN	55990
P09622	FU000401		1	sp|P09622|DLDH_HUMAN	509	DLDH_HUMAN	55990
P09622	FU000449		1	sp|P09622|DLDH_HUMAN	509	DLDH_HUMAN	55990
P09622	FU000411		1	sp|P09622|DLDH_HUMAN	509	DLDH_HUMAN	55990
P09622	FU000387		2	sp|P09622|DLDH_HUMAN	509	DLDH_HUMAN	55990
P09622	FU000447		1	sp|P09622|DLDH_HUMAN	509	DLDH_HUMAN	55990
P09651	FU000393		7	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000395		7	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000423		5	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000425		5	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000437		7	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000451		6	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000389		2	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000391		1	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000427		1	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000457		2	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000401		2	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000403		1	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000413		2	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000439		1	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000449		2	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000397		6	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000399		4	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000417		5	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000419		6	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000445		6	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000455		6	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000405		2	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000407		2	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000409		1	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000411		2	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000443		2	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000453		1	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000387		2	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000431		1	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000433		1	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09651	FU000435		2	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
P09661	FU000393		2	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09661	FU000395		4	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09661	FU000423		3	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09661	FU000425		4	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09661	FU000437		2	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09661	FU000451		4	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09661	FU000397		2	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09661	FU000399		2	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09661	FU000417		1	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09661	FU000419		3	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09661	FU000445		3	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09661	FU000455		3	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09661	FU000443		2	sp|P09661|RU2A_HUMAN	255	RU2A_HUMAN	28050
P09769	FU000405		1	sp|P09769|FGR_HUMAN	529	FGR_HUMAN	58190
P09769	FU000407		1	sp|P09769|FGR_HUMAN	529	FGR_HUMAN	58190
P09769	FU000387		1	sp|P09769|FGR_HUMAN	529	FGR_HUMAN	58190
P09874	FU000393		32	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000395		20	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000423		25	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000425		53	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000437		27	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000451		30	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000389		11	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000391		17	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000427		4	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000429		19	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000441		22	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000457		49	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000401		45	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000403		18	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000413		84	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000415		35	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000439		90	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000449		47	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000397		31	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000399		36	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000417		25	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000419		34	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000445		39	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000455		42	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000405		17	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000407		22	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000409		9	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000411		16	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000443		140	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000453		100	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000385		13	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000387		14	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000431		25	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000433		37	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000435		31	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P09874	FU000447		20	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
P0DPB5	FU000393		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000395		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000423		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000425		3	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000437		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000451		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000389		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000391		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000429		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000457		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000401		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000403		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000413		3	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000415		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000439		3	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000449		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000397		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000399		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000417		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000419		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000455		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000407		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000409		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000411		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000443		4	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000453		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000385		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000387		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000431		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000433		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000435		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB5	FU000447		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
P0DPB6	FU000397		2	sp|P0DPB6|RPAC2_HUMAN	133	RPAC2_HUMAN	14630
P0DPB6	FU000399		2	sp|P0DPB6|RPAC2_HUMAN	133	RPAC2_HUMAN	14630
P0DPB6	FU000417		1	sp|P0DPB6|RPAC2_HUMAN	133	RPAC2_HUMAN	14630
P10321	FU000401		1	sp|P10321|1C07_HUMAN	366	1C07_HUMAN	40260
P10321	FU000415		1	sp|P10321|1C07_HUMAN	366	1C07_HUMAN	40260
P10412	FU000423		1	sp|P10412|H14_HUMAN	219	H14_HUMAN	24090
P10412	FU000439		1	sp|P10412|H14_HUMAN	219	H14_HUMAN	24090
P10412	FU000397		1	sp|P10412|H14_HUMAN	219	H14_HUMAN	24090
P10412	FU000399		1	sp|P10412|H14_HUMAN	219	H14_HUMAN	24090
P10412	FU000417		1	sp|P10412|H14_HUMAN	219	H14_HUMAN	24090
P10412	FU000419		1	sp|P10412|H14_HUMAN	219	H14_HUMAN	24090
P10412	FU000445		2	sp|P10412|H14_HUMAN	219	H14_HUMAN	24090
P10412	FU000455		1	sp|P10412|H14_HUMAN	219	H14_HUMAN	24090
P10412	FU000433		1	sp|P10412|H14_HUMAN	219	H14_HUMAN	24090
P10599	FU000393		28	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000395		22	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000423		15	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000425		16	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000437		17	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000451		22	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000389		31	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000391		29	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000427		16	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000429		22	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000441		23	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000457		18	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000401		22	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
P10599	FU000403		26	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
